event-id,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
209287428,2010-07-30 20:00:00.000,30.4166,58.14917,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),347955.6401176315,6448230.3004503,36N,Central European Time,2010-07-30 22:00:00.000
209287429,2010-07-31 05:00:00.000,29.893,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670338.7915573799,6447115.371254527,35N,Central European Time,2010-07-31 07:00:00.000
209287430,2010-07-31 08:00:00.000,29.8913,58.13217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670240.3088322399,6447074.358226172,35N,Central European Time,2010-07-31 10:00:00.000
209287431,2010-07-31 14:00:00.000,29.8926,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670315.2485627229,6447114.360900095,35N,Central European Time,2010-07-31 16:00:00.000
209287432,2010-07-31 20:00:00.000,29.8928,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.8318602396,6447095.949713591,35N,Central European Time,2010-07-31 22:00:00.000
209287433,2010-08-01 05:00:00.000,29.8921,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670286.6314174044,6447094.181802208,35N,Central European Time,2010-08-01 07:00:00.000
209287434,2010-08-01 08:00:00.000,29.8915,58.132,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670252.8918767843,6447055.946806516,35N,Central European Time,2010-08-01 10:00:00.000
209287435,2010-08-01 14:00:00.000,29.8925,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670309.3628134837,6447114.108333328,35N,Central European Time,2010-08-01 16:00:00.000
209287436,2010-08-01 20:00:00.000,29.8925,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670309.3628134837,6447114.108333328,35N,Central European Time,2010-08-01 22:00:00.000
209287437,2010-08-02 05:00:00.000,29.8926,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670316.0603062935,6447095.444552369,35N,Central European Time,2010-08-02 07:00:00.000
209287438,2010-08-02 08:00:00.000,29.8913,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670239.5451832262,6447092.161856255,35N,Central European Time,2010-08-02 10:00:00.000
209287439,2010-08-02 14:00:00.000,29.891,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670221.8878416165,6447091.404520677,35N,Central European Time,2010-08-02 16:00:00.000
209287440,2010-08-02 20:00:00.000,29.8925,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670309.3628134837,6447114.108333328,35N,Central European Time,2010-08-02 22:00:00.000
209287441,2010-08-03 05:00:00.000,29.8925,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670309.3628134837,6447114.108333328,35N,Central European Time,2010-08-03 07:00:00.000
209287442,2010-08-03 08:00:00.000,29.8928,58.13217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670328.5959056601,6447078.14609394,35N,Central European Time,2010-08-03 10:00:00.000
209287443,2010-08-03 14:00:00.000,29.8928,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.8318602396,6447095.949713591,35N,Central European Time,2010-08-03 16:00:00.000
209287444,2010-08-03 20:00:00.000,29.8938,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670386.68961617,6447098.476043899,35N,Central European Time,2010-08-03 22:00:00.000
209287445,2010-08-04 05:00:00.000,29.8926,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670316.0603062935,6447095.444552369,35N,Central European Time,2010-08-04 07:00:00.000
209287446,2010-08-04 08:00:00.000,29.893,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670339.6034132659,6447096.45490976,35N,Central European Time,2010-08-04 10:00:00.000
209287447,2010-08-04 14:00:00.000,29.8928,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.0200605113,6447114.866059838,35N,Central European Time,2010-08-04 16:00:00.000
209287448,2010-08-04 20:00:00.000,29.893,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670338.7915573799,6447115.371254527,35N,Central European Time,2010-08-04 22:00:00.000
209287449,2010-08-05 05:00:00.000,29.8921,58.13217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670287.395277835,6447076.3781776875,35N,Central European Time,2010-08-05 07:00:00.000
209287450,2010-08-05 08:00:00.000,29.893,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670339.6034132659,6447096.45490976,35N,Central European Time,2010-08-05 10:00:00.000
209287451,2010-08-05 14:00:00.000,29.8923,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670297.5913143156,6447113.603226005,35N,Central European Time,2010-08-05 16:00:00.000
209287452,2010-08-05 20:00:00.000,29.893,58.13283,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670337.2155975152,6447152.091218985,35N,Central European Time,2010-08-05 22:00:00.000
209287453,2010-08-06 05:00:00.000,29.893,58.13267,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670337.9796999802,6447134.287599674,35N,Central European Time,2010-08-06 07:00:00.000
209287454,2010-08-06 08:00:00.000,29.8918,58.13267,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670267.3510419192,6447131.256964602,35N,Central European Time,2010-08-06 10:00:00.000
209287455,2010-08-06 14:00:00.000,29.8926,58.13167,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670319.2117669877,6447022.004617739,35N,Central European Time,2010-08-06 16:00:00.000
209287456,2010-08-07 05:00:00.000,29.8906,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670198.344716253,6447090.39486222,35N,Central European Time,2010-08-07 07:00:00.000
209287457,2010-08-07 08:00:00.000,29.8891,58.13133,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670114.8271140398,6446975.33710992,35N,Central European Time,2010-08-07 10:00:00.000
209287458,2010-08-07 14:00:00.000,29.8888,58.13117,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670097.9322417292,6446956.776692583,35N,Central European Time,2010-08-07 16:00:00.000
209287459,2010-08-07 20:00:00.000,29.8916,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670257.2025227674,6447092.919270461,35N,Central European Time,2010-08-07 22:00:00.000
209287460,2010-08-08 05:00:00.000,29.8931,58.13283,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670343.1012910983,6447152.343827999,35N,Central European Time,2010-08-08 07:00:00.000
209287461,2010-08-08 08:00:00.000,29.8928,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.8318602396,6447095.949713591,35N,Central European Time,2010-08-08 10:00:00.000
209287462,2010-08-08 14:00:00.000,29.8921,58.13217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670287.395277835,6447076.3781776875,35N,Central European Time,2010-08-08 16:00:00.000
209287463,2010-08-08 20:00:00.000,29.8928,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.0200605113,6447114.866059838,35N,Central European Time,2010-08-08 22:00:00.000
209287464,2010-08-09 05:00:00.000,29.8918,58.13183,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670271.3608929527,6447037.787924924,35N,Central European Time,2010-08-09 07:00:00.000
209287465,2010-08-09 08:00:00.000,29.8928,58.13217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670328.5959056601,6447078.14609394,35N,Central European Time,2010-08-09 10:00:00.000
209287466,2010-08-09 14:00:00.000,29.893,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670339.6034132659,6447096.45490976,35N,Central European Time,2010-08-09 16:00:00.000
209287467,2010-08-09 20:00:00.000,29.8926,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670315.2485627229,6447114.360900095,35N,Central European Time,2010-08-09 22:00:00.000
209287468,2010-08-10 05:00:00.000,29.8926,58.13283,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670313.672820883,6447151.080870291,35N,Central European Time,2010-08-10 07:00:00.000
209287469,2010-08-10 08:00:00.000,29.8925,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670310.1745289755,6447095.191984864,35N,Central European Time,2010-08-10 10:00:00.000
209287470,2010-08-10 14:00:00.000,29.8921,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670286.6314174044,6447094.181802208,35N,Central European Time,2010-08-10 16:00:00.000
209287471,2010-08-10 20:00:00.000,29.8928,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.8318602396,6447095.949713591,35N,Central European Time,2010-08-10 22:00:00.000
209287472,2010-08-11 05:00:00.000,29.8928,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.0200605113,6447114.866059838,35N,Central European Time,2010-08-11 07:00:00.000
209287473,2010-08-11 08:00:00.000,29.8911,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670226.9622999951,6447110.573315942,35N,Central European Time,2010-08-11 10:00:00.000
209287474,2010-08-11 14:00:00.000,29.8915,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670250.505308447,6447111.583146175,35N,Central European Time,2010-08-11 16:00:00.000
209287475,2010-08-11 20:00:00.000,29.8928,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.0200605113,6447114.866059838,35N,Central European Time,2010-08-11 22:00:00.000
209287476,2010-08-12 05:00:00.000,29.8928,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.0200605113,6447114.866059838,35N,Central European Time,2010-08-12 07:00:00.000
209287477,2010-08-12 08:00:00.000,29.8928,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670327.8318602396,6447095.949713591,35N,Central European Time,2010-08-12 10:00:00.000
209287478,2010-08-12 14:00:00.000,29.8913,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670238.7338046809,6447111.078213585,35N,Central European Time,2010-08-12 16:00:00.000
209287479,2010-08-13 05:00:00.000,29.8913,58.13283,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670237.158771421,6447147.798202427,35N,Central European Time,2010-08-13 07:00:00.000
209287480,2010-08-13 08:00:00.000,29.8916,58.13283,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670254.8158632071,6447148.555610117,35N,Central European Time,2010-08-13 10:00:00.000
209287481,2010-08-13 14:00:00.000,29.8915,58.133,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670248.118727022,6447167.21948912,35N,Central European Time,2010-08-13 16:00:00.000
209287482,2010-08-13 20:00:00.000,29.8918,58.13267,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670267.3510419192,6447131.256964602,35N,Central European Time,2010-08-13 22:00:00.000
209287483,2010-08-14 05:00:00.000,29.8916,58.133,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670254.0043959751,6447167.471966348,35N,Central European Time,2010-08-14 07:00:00.000
209287484,2010-08-14 08:00:00.000,29.8913,58.13283,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670237.158771421,6447147.798202427,35N,Central European Time,2010-08-14 10:00:00.000
209287485,2010-08-14 14:00:00.000,29.8878,58.132,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670035.1158527067,6447046.611130208,35N,Central European Time,2010-08-14 16:00:00.000
209287486,2010-08-14 20:00:00.000,29.8881,58.13217,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670051.9629027963,6447066.284011581,35N,Central European Time,2010-08-14 22:00:00.000
209287487,2010-08-15 08:00:00.000,29.8876,58.13183,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670024.1545019583,6447027.190456258,35N,Central European Time,2010-08-15 10:00:00.000
209287488,2010-08-16 14:00:00.000,29.8878,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670033.5427357869,6447083.331167041,35N,Central European Time,2010-08-16 16:00:00.000
209287489,2010-08-16 20:00:00.000,29.8875,58.132,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670017.4583234615,6447045.854707682,35N,Central European Time,2010-08-16 22:00:00.000
209287490,2010-08-17 14:00:00.000,29.8878,58.13233,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670033.5427357869,6447083.331167041,35N,Central European Time,2010-08-17 16:00:00.000
209287491,2010-08-17 20:00:00.000,29.8901,58.1325,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670168.1047627791,6447108.049351917,35N,Central European Time,2010-08-17 22:00:00.000
209287492,2010-08-18 05:00:00.000,29.8873,58.132,gps,Anas platyrhynchos,91902,91902B,Navigation and migration in European mallards (van Toor et al. 2013),670005.6866361501,6447045.350469681,35N,Central European Time,2010-08-18 07:00:00.000
